date	ARs	date
1992-11-14	7.000409999999988	1992-11-14 18:00:00
1992-11-15	4.004220000000004	1992-11-15 18:00:00
1992-11-16	3.0044299999999993	1992-11-16 18:00:00
1992-11-17	3.003060000000005	1992-11-17 06:00:00
1992-11-22	12.00048000000001	1992-11-22 18:00:00
1992-11-23	8.000259999999997	1992-11-23 00:00:00
1992-11-24	4.003659999999996	1992-11-24 18:00:00
1992-11-25	13.002880000000005	1992-11-25 12:00:00
1992-11-26	4.003410000000002	1992-11-26 18:00:00
1992-11-27	7.002900000000011	1992-11-27 18:00:00
1992-12-01	6.0025699999999915	1992-12-01 18:00:00
1992-12-02	5.002600000000001	1992-12-02 18:00:00
1992-12-03	15.000220000000013	1992-12-03 06:00:00
1992-12-04	4.000360000000001	1992-12-04 18:00:00
1992-12-08	4.000490000000013	1992-12-08 12:00:00
1992-12-17	5.000589999999988	1992-12-17 12:00:00
1992-12-18	5.000979999999998	1992-12-18 18:00:00
1992-12-19	8.000930000000011	1992-12-19 18:00:00
1992-12-22	2.0017699999999934	1992-12-22 18:00:00
1992-12-23	5.000580000000014	1992-12-23 12:00:00
1992-12-24	3.002829999999989	1992-12-24 18:00:00
1992-12-25	5.000699999999995	1992-12-25 18:00:00
1992-12-26	6.001740000000012	1992-12-26 18:00:00
1993-01-04	6.000370000000004	1993-01-04 18:00:00
1993-01-05	5.000299999999996	1993-01-05 12:00:00
1993-01-06	6.00012000000001	1993-01-06 06:00:00
1993-02-07	8.001720000000006	1993-02-07 18:00:00
1993-02-08	7.001239999999996	1993-02-08 00:00:00
1993-02-11	4.001039999999989	1993-02-11 06:00:00
1993-02-25	4.001010000000008	1993-02-25 18:00:00
1993-02-26	14.000959999999992	1993-02-26 12:00:00
1993-03-01	7.001569999999987	1993-03-01 12:00:00
1993-03-02	5.001440000000002	1993-03-02 18:00:00
1993-03-03	12.003039999999999	1993-03-03 12:00:00
1993-03-04	5.0029499999999985	1993-03-04 12:00:00
1993-03-05	4.005120000000005	1993-03-05 06:00:00
1993-03-06	3.004959999999997	1993-03-06 12:00:00
1993-03-09	3.00039000000001	1993-03-09 18:00:00
1993-03-27	5.000139999999988	1993-03-27 18:00:00
1993-11-06	7.000930000000011	1993-11-06 18:00:00
1993-11-07	5.000010000000003	1993-11-07 18:00:00
1993-11-08	10.001000000000005	1993-11-08 18:00:00
1993-11-10	12.002080000000007	1993-11-10 18:00:00
1993-11-11	4.0006799999999885	1993-11-11 18:00:00
1993-11-12	12.000409999999988	1993-11-12 00:00:00
1993-11-17	5.0024899999999946	1993-11-17 18:00:00
1993-11-18	7.002039999999994	1993-11-18 12:00:00
1993-11-23	8.00412	1993-11-23 18:00:00
1993-11-24	4.003269999999986	1993-11-24 18:00:00
1993-11-25	6.002260000000007	1993-11-25 18:00:00
1993-11-27	5.001460000000009	1993-11-27 18:00:00
1993-11-28	12.00045	1993-11-28 18:00:00
1993-11-29	11.000380000000007	1993-11-29 00:00:00
1993-12-20	4.002409999999998	1993-12-20 12:00:00
1993-12-22	14.001260000000002	1993-12-22 18:00:00
1993-12-23	13.000859999999989	1993-12-23 00:00:00
1994-01-01	5.002919999999989	1994-01-01 18:00:00
1994-01-02	5.002839999999992	1994-01-02 06:00:00
1994-01-09	6.002269999999996	1994-01-09 06:00:00
1994-01-14	5.000010000000003	1994-01-14 06:00:00
1994-01-17	7.001900000000006	1994-01-17 18:00:00
1994-01-18	7.002170000000007	1994-01-18 18:00:00
1994-01-19	4.0015300000000025	1994-01-19 06:00:00
