Timestamp	 WS(m/s)	 WDv(deg)	 Ta(C)	 RH(%)	 Prs(hPa)	 Prcp(mm)	 Snow(cm)	 Rsw(W/m2)
2018-06-05	5.7	231.9	-0.6	86.5	993.7	0.0	0.0	14.6
2018-06-06	7.2	334.8	-0.7	91.3	999.4	0.0	0.0	12.6
2018-06-07	6.7	332.1	0.1	92.0	1003.8	0.0	0.0	12.6
2018-06-08	5.9	344.0	0.5	80.7	1007.9	0.0	0.0	14.1
2018-06-09	5.8	315.8	-2.1	94.0	1008.5	0.0	0.0	12.5
2018-06-10	7.9	327.8	-1.0	95.6	1006.3	0.0	0.0	14.2
2018-06-11	3.7	270.5	-1.9	86.3	1007.3	0.0	0.0	20.8
2018-06-12	8.2	259.7	-1.3	77.4	1007.4	0.0	0.0	14.5
2018-06-13	7.6	258.4	-1.5	83.0	1005.8	0.0	0.0	9.7
2018-06-14	7.5	327.6	-0.3	93.6	999.8	0.0	0.0	8.7
2018-06-15	10.2	355.6	0.1	91.3	976.5	4.2	0.0	8.9
2018-06-16	6.0	72.7	-3.5	85.6	981.2	0.6	3.0	8.5
2018-06-17	9.9	76.3	-9.4	81.2	983.8	0.2	0.0	7.2
2018-06-18	6.8	45.0	-3.5	83.3	982.0	0.1	1.0	9.9
2018-06-19	8.5	71.0	-4.6	88.8	972.2	3.6	15.0	18.2
2018-06-20	12.0	76.9	-8.7	84.0	974.9	1.0	1.0	10.3
2018-06-21	11.2	105.8	-7.6	80.6	978.8	0.0	0.0	15.7
2018-06-22	9.3	143.8	-6.6	72.7	989.2	0.0	0.0	14.7
2018-06-23	6.7	107.1	-9.2	71.0	996.8	0.0	0.0	14.0
2018-06-24	11.0	84.0	-13.3	79.4	1001.8	0.0	0.0	9.7
2018-06-25	5.1	89.1	-12.4	82.5	1006.8	0.0	0.0	17.5
2018-06-26	2.6	18.4	-9.6	86.2	1000.1	0.0	0.0	7.5
2018-06-27	5.7	44.6	-3.1	78.8	987.7	0.0	0.0	7.7
2018-06-28	4.4	348.5	-1.1	89.4	984.3	0.0	0.0	13.5
2018-06-29	3.6	98.7	-3.5	88.8	986.9	0.0	0.0	11.2
2018-06-30	3.4	210.6	-7.9	84.0	989.4	0.0	0.0	10.3
2018-07-01	10.2	70.2	-12.5	75.5	995.7	1.0	1.0	12.0
2018-07-02	5.8	42.5	-12.1	71.7	1012.0	0.0	0.0	12.6
2018-07-03	9.1	64.8	-15.9	62.4	1018.1	0.0	0.0	10.7
2018-07-04	4.6	280.5	-4.9	81.5	1012.2	2.0	2.0	9.2
2018-07-05	7.9	278.8	-1.9	90.9	1001.3	0.0	0.0	10.9
2018-07-06	6.7	264.6	-1.9	83.0	999.5	0.0	0.0	20.1
2018-07-07	7.2	228.4	-2.9	77.1	1004.8	0.0	0.0	10.4
2018-07-08	9.6	324.7	-1.9	87.5	1005.9	5.8	0.0	9.4
2018-07-09	10.3	335.9	0.7	93.5	982.8	3.8	0.0	7.4
2018-07-10	10.9	302.1	-0.4	87.8	973.2	0.1	1.0	5.7
2018-07-11	10.5	256.1	-4.6	74.9	970.9	3.0	3.0	15.9
2018-07-12	7.9	55.7	-12.5	83.2	983.5	0.0	0.0	17.3
2018-07-13	9.1	78.2	-11.2	81.0	985.5	0.0	0.0	20.3
2018-07-14	3.2	299.3	-8.5	79.6	993.9	0.7	12.0	9.5
2018-07-15	4.5	240.4	-4.6	80.2	995.5	0.0	0.0	9.6
2018-07-16	6.4	236.7	-1.8	83.6	1000.9	0.0	0.0	12.1
2018-07-17	5.2	264.3	-1.6	88.0	1008.7	0.0	0.0	15.0
2018-07-18	7.5	292.2	-1.3	92.4	1013.9	0.0	0.0	21.1
2018-07-19	8.9	309.9	-0.7	89.6	1014.9	0.0	0.0	15.8
2018-07-20	14.9	344.1	0.4	89.4	1001.4	0.1	1.0	11.0
2018-07-21	11.7	339.9	0.0	91.0	991.4	0.0	0.0	16.4
2018-07-22	6.6	288.6	-1.2	86.6	989.6	0.0	0.0	17.6
2018-07-23	9.7	340.7	-0.0	92.0	979.2	0.2	2.0	12.8
2018-07-24	10.5	314.9	-0.3	90.9	978.4	0.2	0.0	17.8
2018-07-25	13.8	304.8	-0.7	85.0	983.5	0.4	4.0	14.2
2018-07-26	11.7	301.4	-0.1	87.0	991.6	0.0	0.0	11.1
2018-07-27	14.4	323.8	0.4	92.9	983.1	3.3	0.0	9.9
2018-07-28	9.4	262.2	-2.6	68.7	988.4	0.0	0.0	19.4
2018-07-29	7.9	348.3	-2.4	80.0	986.0	0.0	0.0	16.2
2018-07-30	6.2	265.2	-2.7	79.9	982.9	0.0	0.0	34.9
2018-07-31	11.9	84.0	-8.0	86.5	973.0	1.4	12.0	23.4
2018-08-01	12.1	75.2	-10.8	83.9	975.8	0.1	0.0	24.3
2018-08-02	9.8	253.3	-8.2	74.0	991.4	0.1	1.0	20.1
2018-08-03	12.6	359.3	0.9	85.4	967.7	2.3	1.0	15.6
2018-08-04	16.1	294.5	-4.7	76.3	962.3	0.1	0.0	16.6
2018-08-05	12.7	257.0	-9.4	71.7	983.5	0.0	0.0	12.0
2018-08-06	10.2	238.2	-9.9	70.4	991.3	0.7	5.0	12.7
2018-08-07	8.3	250.0	-11.5	70.2	1004.4	0.0	0.0	16.6
2018-08-08	7.7	313.2	-6.9	75.9	1018.9	0.0	0.0	27.0
2018-08-09	15.4	355.3	1.2	90.2	1003.0	5.0	0.0	28.3
2018-08-10	5.6	338.0	-0.5	96.0	1000.4	0.1	0.0	23.2
2018-08-11	2.9	321.8	-3.6	93.7	1011.6	0.0	0.0	29.9
2018-08-12	4.7	353.6	-2.5	83.1	1007.7	0.0	0.0	38.6
2018-08-13	4.3	352.4	0.1	83.1	1000.7	0.0	0.0	42.8
2018-08-14	4.6	327.1	-1.2	91.3	996.6	0.0	0.0	25.3
2018-08-15	10.8	356.8	1.1	85.3	992.4	0.1	0.0	61.8
2018-08-16	7.6	333.9	0.3	90.7	978.3	6.7	12.0	20.8
2018-08-17	7.6	319.7	-1.1	92.8	975.1	1.5	7.0	10.2
2018-08-18	9.5	292.7	-2.4	81.3	979.1	0.2	3.0	24.7
2018-08-19	14.6	271.0	-2.6	85.1	966.3	0.4	0.0	24.2
2018-08-20	3.5	231.8	-5.6	71.3	984.9	0.0	0.0	35.5
2018-08-21	5.1	101.2	-7.4	78.9	991.1	3.0	3.0	18.3
2018-08-22	5.9	331.5	-5.6	71.7	1003.9	0.0	0.0	44.6
2018-08-23	15.0	16.0	-1.3	89.5	976.2	13.3	2.0	22.3
2018-08-24	9.9	290.5	-1.4	90.0	978.0	0.2	2.0	56.6
2018-08-25	10.1	308.9	-1.1	92.1	972.9	0.1	1.0	44.3
2018-08-26	9.9	273.9	-1.8	77.9	985.5	0.0	0.0	74.6
2018-08-27	10.2	345.7	-0.3	89.7	982.1	0.0	0.0	58.6
2018-08-28	8.5	355.9	-0.7	83.4	968.5	0.5	3.0	49.3
2018-08-29	6.9	87.2	-6.8	78.0	976.4	0.1	1.0	62.7
2018-08-30	3.5	229.2	-4.6	83.5	996.7	0.0	0.0	34.7
2018-08-31	8.6	300.8	-0.9	92.6	999.1	0.1	0.0	46.6
2018-09-01	10.6	339.3	0.4	92.5	988.7	0.2	2.0	24.1
2018-09-02	13.5	341.6	0.4	91.1	968.1	0.8	1.0	20.3
2018-09-03	7.2	255.5	-4.9	71.5	977.2	0.6	4.0	66.8
2018-09-04	11.7	111.8	-9.4	82.8	968.5	4.0	4.0	37.6
2018-09-05	8.0	262.4	-5.7	73.6	988.7	0.0	0.0	65.7
2018-09-06	8.0	328.1	-0.7	93.7	995.8	0.0	0.0	26.4
2018-09-07	9.9	336.2	0.1	91.6	992.0	0.0	0.0	26.0
2018-09-08	11.3	331.8	0.1	90.5	993.9	0.0	0.0	37.8
2018-09-09	11.3	323.1	0.0	88.4	1001.1	0.0	0.0	41.6
2018-09-10	11.2	335.8	1.3	87.7	999.8	0.5	0.0	34.0
2018-09-11	10.3	343.5	1.1	92.2	986.4	0.3	0.0	33.7
2018-09-12	11.6	344.4	0.2	85.3	979.4	0.3	1.0	49.9
2018-09-13	13.9	336.9	-0.7	91.6	968.0	2.6	2.0	87.3
2018-09-14	10.6	287.8	-2.1	76.3	972.8	0.0	0.0	40.4
2018-09-15	5.0	266.7	-3.4	72.3	985.6	0.0	0.0	73.4
2018-09-16	9.5	293.4	-1.7	78.2	994.7	0.1	2.0	71.4
2018-09-17	9.6	252.4	-5.4	73.9	991.8	0.0	0.0	71.4
2018-09-18	10.7	64.3	-7.2	83.7	991.1	5.0	5.0	34.2
2018-09-19	5.1	323.4	-6.4	71.8	1010.7	0.0	0.0	88.3
2018-09-20	3.8	285.8	-6.2	72.0	1010.1	0.0	0.0	92.3
2018-09-21	5.1	96.0	-4.8	72.5	1007.5	0.0	0.0	102.7
2018-09-22	3.2	5.9	-3.6	82.7	1005.4	0.0	0.0	91.9
2018-09-23	3.4	277.1	-3.1	86.4	998.8	0.0	0.0	93.8
2018-09-24	4.2	145.7	-3.8	81.7	999.8	0.0	0.0	118.8
2018-09-25	5.1	309.7	-5.1	75.9	1006.8	0.0	0.0	88.0
2018-09-26	10.1	315.8	-1.2	87.4	1001.4	1.0	1.0	89.7
2018-09-27	15.8	324.7	-0.4	94.7	985.7	2.0	2.0	41.5
2018-09-28	8.5	67.3	-2.3	87.1	992.5	0.6	5.0	67.8
2018-09-29	6.1	101.5	-6.1	78.9	994.7	0.0	0.0	148.1
2018-09-30	2.2	206.3	-5.5	69.3	986.5	0.0	0.0	163.3
2018-10-01	3.0	21.7	-5.1	75.4	983.1	0.0	0.0	178.8
2018-10-02	5.7	330.6	-2.0	78.0	987.4	0.0	0.0	133.4
2018-10-03	6.5	88.0	-3.3	85.3	994.9	0.3	1.0	87.5
2018-10-04	5.1	266.9	-3.8	77.9	1004.5	0.0	0.0	117.7
2018-10-05	6.1	346.4	-1.7	74.9	996.4	0.0	0.0	152.9
2018-10-06	4.9	2.2	1.6	79.6	990.6	0.1	0.0	130.5
2018-10-07	9.3	9.2	1.6	84.3	980.1	2.6	0.0	145.5
2018-10-08	3.4	274.9	-0.8	90.7	983.8	3.3	5.0	66.4
2018-10-09	4.9	306.2	-1.0	77.7	995.2	0.0	0.0	166.3
2018-10-10	3.8	96.7	-1.9	78.8	995.9	1.0	1.0	161.7
2018-10-11	3.2	48.8	-2.2	79.5	999.3	0.2	1.0	114.9
2018-10-12	13.1	84.6	-4.6	86.4	987.5	5.2	1.0	48.7
2018-10-13	15.8	98.9	-7.9	87.1	984.1	5.1	0.0	85.9
2018-10-14	7.4	78.5	-5.9	72.5	993.9	0.0	0.0	190.4
2018-10-15	4.4	343.0	-3.4	74.1	998.6	0.0	0.0	83.7
2018-10-16	2.5	54.3	-2.9	70.7	1004.9	0.0	0.0	139.1
2018-10-17	6.0	243.4	-1.7	79.2	1012.8	0.0	0.0	109.1
2018-10-18	6.4	250.9	0.7	83.4	1007.9	0.0	0.0	164.9
2018-10-19	6.8	284.6	-0.5	91.9	1002.9	0.0	0.0	123.0
2018-10-20	10.7	247.8	-1.4	78.8	986.5	0.0	0.0	131.8
2018-10-21	8.7	218.5	-2.8	73.8	989.8	0.0	0.0	119.1
2018-10-22	8.4	255.9	-0.7	81.8	989.3	0.5	0.5	104.7
2018-10-23	7.8	246.8	-0.2	82.3	993.3	0.0	0.0	143.1
2018-10-24	7.3	232.1	0.7	80.0	1002.4	0.0	0.0	198.3
2018-10-25	5.0	235.3	1.0	82.6	1008.1	0.0	0.0	208.9
2018-10-26	6.7	302.6	-0.4	86.4	1006.5	0.0	0.0	132.1
2018-10-27	5.1	345.7	2.3	84.4	992.2	0.0	0.0	122.9
2018-10-28	10.2	322.4	0.7	88.9	982.2	0.8	0.0	117.6
2018-10-29	7.7	326.4	0.5	84.9	982.8	0.7	0.0	145.6
2018-10-30	11.0	325.9	0.6	82.6	987.5	0.8	0.0	162.4
2018-10-31	8.3	303.3	0.7	92.4	997.0	0.0	0.0	76.8
2018-11-01	11.5	337.2	1.4	88.0	998.0	0.4	0.0	104.0
2018-11-02	7.4	329.1	0.4	88.7	996.7	1.1	0.0	207.7
2018-11-03	14.2	359.9	3.0	81.0	996.0	0.1	0.0	231.8
2018-11-04	17.2	11.5	2.4	86.5	981.2	19.5	0.0	146.1
2018-11-05	9.2	329.7	1.0	85.3	975.5	0.9	0.0	114.2
2018-11-06	8.4	295.9	-1.3	81.0	971.9	2.0	2.0	200.6
2018-11-07	3.4	265.2	-1.3	82.7	977.0	0.0	0.0	141.0
2018-11-08	7.4	98.1	-2.9	78.7	979.3	0.2	2.0	122.8
2018-11-09	3.5	355.7	-2.4	81.3	988.4	0.1	2.0	95.2
2018-11-10	7.2	287.9	-1.2	85.9	991.9	0.0	0.0	124.1
2018-11-11	7.2	309.8	-0.1	95.0	984.0	0.1	0.0	91.7
2018-11-12	6.9	304.6	0.1	94.9	971.8	0.4	0.0	99.7
2018-11-13	8.8	281.6	0.5	90.6	975.4	0.0	0.0	118.3
2018-11-14	6.5	87.0	0.1	90.3	974.8	0.9	5.0	136.4
2018-11-15	8.8	175.4	-1.2	92.4	967.1	0.2	2.0	173.3
2018-11-16	3.1	249.1	-0.7	80.8	970.1	0.1	1.0	202.7
2018-11-17	7.5	257.1	-0.3	77.0	979.9	0.0	0.0	272.3
2018-11-18	11.1	332.6	1.1	90.2	966.6	3.2	0.0	105.1
2018-11-19	6.2	41.7	0.0	88.3	961.6	0.8	0.0	115.0
2018-11-20	4.9	270.1	0.4	88.8	963.5	1.3	0.0	121.8
2018-11-21	7.7	265.8	-0.6	78.5	972.9	0.0	0.0	194.2
2018-11-22	9.3	303.1	0.2	79.1	982.9	0.7	0.0	185.2
2018-11-23	11.1	320.7	1.1	90.6	975.7	2.5	0.0	195.1
2018-11-24	11.8	337.0	1.5	87.6	980.4	0.7	0.0	202.8
2018-11-25	7.1	319.3	0.8	88.3	982.3	0.0	0.0	213.2
2018-11-26	7.8	286.2	0.5	89.3	977.9	0.7	0.0	126.7
2018-11-27	6.2	259.9	0.3	75.3	986.2	0.0	0.0	263.0
2018-11-28	7.5	301.1	0.7	82.8	996.4	0.0	0.0	231.3
2018-11-29	10.1	333.0	2.6	91.8	991.1	1.5	0.0	109.8
2018-11-30	8.9	289.8	1.3	85.0	990.1	0.1	0.0	219.6
2018-12-01	10.6	314.4	1.4	94.7	986.6	3.8	0.0	65.1
2018-12-02	12.0	323.6	2.0	89.8	976.1	7.8	0.0	109.0
2018-12-03	11.9	258.9	0.4	74.9	991.8	0.0	0.0	231.7
2018-12-04	9.6	249.4	0.7	73.2	1000.3	0.0	0.0	361.8
2018-12-05	8.9	281.5	1.1	91.1	999.3	0.3	0.0	205.1
2018-12-06	11.5	318.0	1.3	94.5	972.9	10.7	0.0	63.7
2018-12-07	11.2	243.1	0.5	81.5	966.3	0.0	0.0	155.0
2018-12-08	7.6	296.0	0.6	81.7	968.7	0.0	0.0	223.3
2018-12-09	6.7	305.3	1.0	84.5	974.5	0.4	0.0	242.6
2018-12-10	6.7	276.5	0.8	83.6	983.5	0.0	0.0	215.6
2018-12-11	5.7	310.6	0.3	80.2	990.3	0.0	0.0	294.7
2018-12-12	10.2	344.6	2.1	91.2	988.5	3.4	0.0	105.4
2018-12-13	8.3	305.1	1.7	90.6	988.4	0.2	0.0	198.0
2018-12-14	12.0	330.1	1.6	89.6	980.3	6.0	0.0	109.8
2018-12-15	6.2	292.5	1.4	86.3	968.7	0.0	0.0	206.3
2018-12-16	4.0	237.2	0.6	87.3	969.1	1.8	1.0	138.2
2018-12-17	4.4	242.4	0.4	79.3	970.3	0.0	0.0	110.6
2018-12-18	8.1	225.7	1.2	73.5	975.8	0.0	0.0	300.7
2018-12-19	9.8	236.8	1.2	71.2	983.9	0.0	0.0	238.6
2018-12-20	6.7	324.6	1.2	80.7	986.0	0.9	0.0	160.0
2018-12-21	6.3	358.2	1.6	91.2	972.9	2.6	0.0	98.1
2018-12-22	7.8	342.2	1.8	88.4	977.9	1.5	0.0	132.1
2018-12-23	9.7	322.1	2.1	89.9	979.2	0.3	0.0	137.5
2018-12-24	5.3	296.8	1.8	88.2	972.3	0.2	0.0	106.5
2018-12-25	6.6	251.6	1.3	82.5	983.1	0.0	0.0	123.4
2018-12-26	5.9	316.1	1.5	82.0	985.9	0.0	0.0	169.8
2018-12-27	2.7	318.9	1.8	86.9	985.2	0.2	0.0	229.4
2018-12-28	3.5	342.4	2.4	84.7	986.8	0.4	0.0	133.6
2018-12-29	6.4	42.8	3.7	82.4	985.2	8.1	0.0	135.6
2018-12-30	5.1	343.0	2.7	88.2	971.2	2.4	0.0	121.9
2018-12-31	5.8	331.9	1.5	89.7	973.6	0.4	0.0	150.7
2019-01-01	3.5	341.8	1.6	74.6	978.5	0.0	0.0	201.0
2019-01-02	3.1	222.2	2.0	80.1	983.9	0.0	0.0	256.4
2019-01-03	4.1	227.2	1.6	74.6	987.2	0.0	0.0	256.1
2019-01-04	7.3	343.0	1.7	87.2	979.0	0.5	0.0	157.4
2019-01-05	4.9	24.5	1.1	90.7	972.8	1.4	0.0	132.1
2019-01-06	7.8	89.7	0.8	72.8	978.6	0.0	0.0	302.8
2019-01-07	5.8	3.1	-0.4	72.4	988.6	0.3	0.0	131.2
2019-01-08	4.4	275.6	1.8	85.4	995.2	0.1	0.5	214.7
2019-01-09	5.0	261.2	1.8	81.6	992.0	0.1	0.0	229.7
2019-01-10	8.1	74.9	1.2	82.1	985.0	0.2	0.0	67.4
2019-01-11	9.7	82.0	0.9	85.6	985.4	0.1	0.0	117.5
2019-01-12	5.1	114.6	1.5	88.7	982.1	0.0	0.0	188.6
2019-01-13	5.5	108.0	0.3	89.4	982.5	0.3	1.0	118.4
2019-01-14	6.1	267.8	1.3	84.3	987.6	0.1	0.0	138.4
2019-01-15	6.1	274.6	1.2	78.3	986.9	0.0	0.0	197.1
2019-01-16	5.4	192.1	1.3	71.3	989.5	0.1	0.5	296.6
2019-01-17	3.8	322.6	1.3	77.8	989.9	0.8	0.0	153.0
2019-01-18	7.9	60.1	0.5	82.7	986.5	0.6	0.0	89.7
2019-01-19	6.1	338.6	2.0	90.6	975.1	6.4	0.0	69.0
2019-01-20	6.1	289.8	1.7	90.6	977.9	2.0	0.0	76.9
2019-01-21	7.3	301.6	2.8	85.1	986.6	0.0	0.0	254.9
2019-01-22	4.1	104.6	3.1	88.7	983.8	2.2	0.0	105.4
2019-01-23	5.1	55.4	2.3	88.3	987.7	0.2	0.0	135.8
2019-01-24	5.6	359.2	3.6	86.4	974.0	6.0	0.0	145.4
2019-01-25	9.0	84.3	1.0	76.5	974.6	1.8	0.0	158.9
2019-01-26	6.0	329.5	1.7	81.5	989.2	0.0	0.0	196.6
2019-01-27	7.7	350.5	3.8	88.4	982.9	0.9	0.0	122.1
2019-01-28	6.7	344.5	3.7	89.1	975.7	0.1	0.0	191.6
2019-01-29	6.3	79.2	1.4	89.0	977.8	2.9	0.0	63.5
2019-01-30	6.0	84.7	0.4	83.7	987.5	0.1	0.0	122.2
2019-01-31	4.0	309.5	1.5	87.4	994.3	0.4	0.0	114.3
2019-02-01	5.6	268.1	2.5	81.0	1000.5	0.0	0.0	238.4
2019-02-02	7.7	317.7	2.6	91.7	995.3	0.6	0.0	68.9
2019-02-03	7.0	271.8	2.7	90.6	987.3	0.0	0.0	149.1
2019-02-04	7.2	310.6	2.7	95.2	985.1	0.0	0.0	35.8
2019-02-05	5.5	304.7	2.8	91.6	986.5	0.0	0.0	176.4
2019-02-06	7.5	336.7	3.4	89.1	978.7	1.0	0.0	86.7
2019-02-07	8.8	68.5	-1.3	88.5	976.8	3.2	0.0	133.6
2019-02-08	5.1	338.3	1.1	85.7	983.6	0.0	0.0	143.9
2019-02-09	5.1	89.8	1.2	76.2	984.7	0.0	0.0	187.8
2019-02-10	3.7	222.4	0.7	75.9	988.2	0.0	0.0	71.5
2019-02-11	5.7	261.0	1.4	77.5	993.3	0.0	0.0	109.8
2019-02-12	6.8	269.2	2.4	89.0	981.8	0.0	0.0	124.1
2019-02-13	8.0	313.5	2.3	86.0	977.0	6.4	0.0	133.9
2019-02-14	6.1	39.3	0.8	90.1	968.7	1.8	0.0	64.1
2019-02-15	6.7	29.6	0.8	79.4	982.0	0.1	0.0	110.9
2019-02-16	7.0	69.2	1.5	73.3	979.2	0.0	0.0	91.1
2019-02-17	4.4	50.6	0.3	73.2	988.4	0.1	0.0	95.4
2019-02-18	7.0	100.9	-0.9	70.7	994.1	0.0	0.0	185.4
2019-02-19	4.0	141.3	0.6	64.9	995.4	0.0	0.0	212.2
2019-02-20	4.3	111.2	-0.5	65.0	994.7	0.0	0.0	125.3
2019-02-21	2.4	243.4	-0.0	70.7	996.1	0.0	0.0	156.4
2019-02-22	3.1	71.8	-0.1	68.6	996.3	0.0	0.0	179.1
2019-02-23	5.1	127.3	0.4	79.2	1000.9	0.0	0.0	87.6
2019-02-24	3.6	155.9	0.9	76.3	1006.4	0.0	0.0	92.3
2019-02-25	4.9	240.0	0.2	75.5	1000.9	0.0	0.0	47.0
2019-02-26	4.6	214.5	0.2	82.8	992.5	0.0	0.0	64.7
2019-02-27	8.7	128.8	-2.9	67.3	997.4	0.6	0.0	162.5
2019-02-28	2.8	158.2	-0.7	57.2	1006.9	0.0	0.0	193.0
2019-03-01	4.6	262.2	0.6	72.8	1005.8	0.0	0.0	90.2
2019-03-02	7.4	294.1	0.9	84.4	1003.2	0.0	0.0	73.2
2019-03-03	8.1	1.3	4.1	85.1	996.3	0.1	0.0	80.4
2019-03-04	7.6	1.4	4.1	85.9	985.9	0.5	0.0	96.8
2019-03-05	6.5	53.8	2.9	86.5	978.0	0.1	0.0	82.3
2019-03-06	8.8	84.5	-2.3	83.7	980.3	0.1	0.0	85.7
2019-03-07	6.2	97.9	-2.2	80.1	995.4	0.1	0.0	111.3
2019-03-08	6.1	286.9	1.0	80.7	990.1	0.6	0.0	52.2
2019-03-09	2.4	126.8	1.7	88.7	987.3	0.3	0.0	88.3
2019-03-10	3.2	168.2	1.9	93.8	985.2	0.1	0.0	80.7
2019-03-11	6.8	51.2	-2.8	82.6	986.4	0.9	0.0	40.9
2019-03-12	5.5	303.2	-1.7	74.2	999.5	0.0	0.0	72.2
2019-03-13	5.1	276.6	1.3	87.6	1003.2	0.0	0.0	75.2
2019-03-14	10.2	295.8	2.5	93.1	999.3	10.0	0.0	20.9
2019-03-15	10.9	301.4	2.6	92.6	988.0	7.3	0.0	21.5
2019-03-16	8.4	230.0	2.3	92.2	994.5	0.0	0.0	72.2
2019-03-17	7.9	298.6	1.7	81.6	988.9	3.2	0.0	103.4
2019-03-18	3.2	186.0	1.2	77.5	994.6	0.0	0.0	137.0
2019-03-19	5.8	300.0	1.1	86.2	995.8	0.2	0.0	75.8
2019-03-20	5.5	68.6	0.6	88.8	986.0	2.6	0.0	35.5
2019-03-21	5.9	297.5	1.0	89.0	990.2	1.7	0.5	53.7
2019-03-22	5.9	216.2	-0.2	83.6	995.5	0.0	0.0	61.2
2019-03-23	2.4	340.5	0.9	80.7	1012.5	0.0	0.0	105.6
2019-03-24	12.5	1.4	2.2	85.4	1004.0	6.3	0.0	49.7
2019-03-25	6.7	312.0	1.9	92.7	988.5	0.1	0.0	39.8
2019-03-26	6.6	332.8	1.6	88.9	990.8	0.6	0.0	53.9
2019-03-27	6.4	309.6	1.8	94.9	983.5	0.1	0.0	42.0
2019-03-28	10.1	299.7	2.2	88.0	987.4	1.6	0.0	66.3
2019-03-29	5.5	105.0	-1.1	89.7	973.3	0.0	0.0	22.5
2019-03-30	6.8	292.8	0.9	80.4	972.0	1.0	0.0	73.3
2019-03-31	5.8	6.1	0.3	89.4	977.8	1.6	0.0	31.9
2019-04-01	6.0	260.5	0.4	80.1	993.1	0.0	0.0	82.7
2019-04-02	6.9	55.7	0.5	81.8	981.0	0.2	0.0	28.8
2019-04-03	9.4	66.4	0.1	91.0	966.8	1.2	0.0	19.5
2019-04-04	9.4	113.1	-3.9	89.2	975.4	0.3	0.0	30.6
2019-04-05	9.3	100.5	-2.0	92.1	981.8	0.1	0.0	32.9
2019-04-06	17.2	130.0	-3.1	92.5	967.8	1.0	0.0	9.6
2019-04-07	7.4	106.6	-1.6	80.1	990.6	0.1	0.0	42.5
2019-04-08	3.7	259.9	-0.2	78.0	1002.4	0.0	0.0	64.4
2019-04-09	7.4	319.8	1.0	91.9	1008.6	0.1	0.0	33.1
2019-04-10	11.0	342.1	2.0	94.0	1003.6	6.2	0.0	22.4
2019-04-11	12.0	322.6	2.4	87.8	988.8	8.4	0.0	47.2
2019-04-12	10.9	335.3	2.3	91.3	983.9	3.1	0.0	13.8
2019-04-13	16.1	359.5	3.0	85.2	959.9	10.9	0.0	31.2
2019-04-14	10.6	272.9	0.7	81.3	974.7	0.4	0.0	24.1
2019-04-15	8.1	303.8	0.6	81.5	978.8	0.0	0.0	41.9
2019-04-16	3.9	128.6	-0.4	79.6	973.9	0.0	0.0	37.7
2019-04-17	10.1	91.4	-5.5	86.0	974.5	0.0	0.0	30.3
2019-04-18	2.8	60.9	-5.1	72.2	979.9	0.2	1.0	38.1
2019-04-19	5.0	104.3	-3.8	81.5	981.3	0.4	1.0	22.0
2019-04-20	6.9	67.4	-7.8	76.0	988.7	0.0	0.0	19.7
2019-04-21	2.0	67.5	-4.6	64.3	998.3	0.0	0.0	54.6
2019-04-22	6.1	309.8	-0.6	81.9	998.7	0.0	0.0	29.3
2019-04-23	6.3	296.9	0.3	96.3	997.0	0.0	0.0	19.1
2019-04-24	10.6	308.3	1.8	93.0	991.4	1.2	0.0	10.9
2019-04-25	8.6	273.2	1.5	88.0	1001.3	0.2	0.0	19.6
2019-04-26	9.7	338.3	2.2	89.0	991.1	2.2	0.0	16.7
2019-04-27	8.5	298.7	1.3	86.7	993.6	0.3	0.0	30.3
2019-04-28	10.3	325.6	1.8	92.0	991.6	0.1	0.0	9.7
2019-04-29	7.1	350.5	1.8	86.2	984.3	0.8	0.0	19.8
2019-04-30	7.1	203.3	-1.9	75.5	980.2	0.1	0.0	17.5
2019-05-01	8.8	75.0	-2.2	84.1	979.4	0.0	0.0	17.9
2019-05-02	7.3	82.6	-6.2	71.7	995.7	0.0	0.0	29.0
2019-05-03	4.2	352.5	-4.3	79.1	998.5	0.0	0.0	26.8
2019-05-04	7.2	306.8	0.1	92.0	989.6	0.4	0.0	11.4
2019-05-05	5.8	323.9	1.0	89.8	988.2	0.0	0.0	13.8
2019-05-06	8.0	316.8	1.8	91.1	992.2	1.6	0.0	13.0
2019-05-07	10.6	319.9	1.9	90.4	980.9	3.2	0.0	6.7
2019-05-08	8.9	296.6	1.3	91.9	984.4	3.2	0.0	11.7
2019-05-09	7.7	277.9	0.8	91.1	984.0	0.0	0.0	10.0
2019-05-10	14.0	353.5	1.8	86.5	976.4	7.9	0.0	10.3
2019-05-11	13.3	286.3	0.8	81.0	965.5	0.3	0.0	11.2
2019-05-12	10.4	334.8	1.7	75.8	978.5	0.2	0.0	16.8
2019-05-13	6.7	293.4	0.6	86.7	969.8	0.9	2.5	14.6
2019-05-14	10.2	261.6	-0.5	82.5	976.5	0.0	0.0	11.0
2019-05-15	6.1	272.3	-1.7	85.7	990.6	0.4	1.5	9.3
2019-05-16	8.3	330.1	1.9	89.4	987.2	3.7	0.0	5.0
2019-05-17	7.4	96.6	-1.4	91.2	978.8	0.4	0.0	4.5
2019-05-18	10.1	94.7	-6.4	89.4	976.9	0.0	0.0	7.4
2019-05-19	4.0	40.3	-2.8	82.2	983.7	0.0	0.0	13.3
2019-05-20	5.4	96.8	-8.8	87.7	991.8	0.0	0.0	6.0
2019-05-21	4.0	13.4	-7.8	79.0	999.5	0.0	0.0	9.4
